Оплата за Кофе молотый Jardin Vivo в капсулах 10x5г по счету 66145372913981639348 от 10 апреля 2028 г. Сумма 4840-00	FOOD_GOODS
Доплата по счету №Г02563/24 от 25 марта 2023г аренда помещения в сентября 2024 г. Договор №Е-02097/75 от 13/07/2025	REAL_ESTATE
Предоставление кредита по договору №1-00585/51 от 15 ноября 2025 г. (приобретение недвижимости)	BANK_SERVICE
По предвариельному договору №Д03648 от 16 декабря 2028 за квартиру в ЖК по адресу г. Казань, Почтовая ул., д. 18	REAL_ESTATE
Оплата за Кружка стеклянная 350мл по счету 99915453988291854751 от 13.11.2028 Сумма 1350.00	NON_FOOD_GOODS
Оплата за Салфетки Красная цена бумажные 24*24см 100шт по счету 72216042139548555748 от 14.04.2026г Сумма 2420,00	NON_FOOD_GOODS
За транспортировку, перевозка водным транспортом из г. Магнитогорск в г. Саратов по договору №Е-02477/15 от 18/03/2026	SERVICE
За медицинское обслуживание по договроу б/н от 28.06.2023г	SERVICE
Возврат денежных средств по договору займа №3-01910/22 от 27 октября 2023. Без НДС	LOAN
За доставку автомобилем из г. Нефтекамск в г. Саратов по договору №47А-04225 от 10 января 2023 г.	SERVICE
оплата по договору №Б00940/23 от 2024-05-25 за ЖКТМСумма 1170000.00В т.ч. НДС(20%) 195000.0	SERVICE
Оплата за Морепродукты по счету 61544786708734377741 от 24.04.2024 Сумма 3890-00	FOOD_GOODS
оплата по счетам 0296, 0738,0336, 0766 за услугиСумма 10 октября 2024гВ т.ч. НДС(20%) 31300-00	SERVICE
Оплата за игристое вино Asti по договору №01159Е от 02.04.2027г. .Сумма 3190000,00 В т.ч. НДС 20% 531666,66	FOOD_GOODS
Оплата по дог.финансовой аренды №064 от 08.04.2023г, акт приема-передачи 74 от 16 апреля 2024г. В т.ч. НДС(20%) 695000.0	LEASING
Оплата за Перец черный Красная цена молотый 20 г по счету 39437460191952337652 от 01 февраля 2028 Сумма 650.00	FOOD_GOODS
Оплата по счету 0824,0825,0826 от 22.06.2024г (в рамках договора финансовой аренды №06-00352В от 2023-07-26). В т.ч. НДС(20%) 831666-66	LEASING
Окончательный расчет по акту приема-передачи №0192 от 02 декабря 2024 г. (договор лизинга 60.127055-ГБ от 02/06/2024г.). В т.ч. НДС(20%) 406666,66	LEASING
Оплата по договору процентного займа 89.376882-АЕ от 09.10.2024. Без НДС	LOAN
Оплата за Салфетки Tolli plus влажные универсальные с антибактериальным эффектом 120шт по счету 44809306531728540244 от 09/12/2024 Сумма 850,00	NON_FOOD_GOODS
Оплата за ж/д, авиабилеты и проживание по счету 38231502790968699402 от 19 декабря 2028 на основании договора №405 от 10 сентября 2028	SERVICE
Предоставление кредита по договору №00840Г от 14/01/2025 (приобретение недвижимости)	BANK_SERVICE
Приобретение недвижимости по адресу г. Новый Уренгой, Шоссейная ул., д. 23 по договору №1-04699/59 от 01 июля 2025 г.	REAL_ESTATE
Оплата за Набор кондитерских изделий M&M's & Friends 117г по счету 44872399937340210733 от 16/10/2026 Сумма 930-00	FOOD_GOODS
Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Якутск, Первомайская ул., д. 23	REAL_ESTATE
Оплата за Зефир Шарлиз бело-розовый 180г по счету 53592351269359144157 от 28/02/2027 Сумма 1260.00	FOOD_GOODS
Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Омск, Гагарина ул., д. 16	REAL_ESTATE
Оплата за запчасти по договору поставки №77Е-04913 от 03 июля 2024 (ГБД 0774 АО Автодом Ауди по счету №0091	NON_FOOD_GOODS
За тур.поездку по договору №24-04104Б от 29/09/2024	SERVICE
Лечение по договору б/н от 09.07.2025 г.	SERVICE
Оплата по догвору купли-продажи №09Б-02293 от 06/10/2027 за виллу №33 по адресу г. Петрозаводск, Колхозный пер., д. 6	REAL_ESTATE
За юридические услуги по договору б/н от 21.07.2023	SERVICE
Оплата за запасные части для оборудования по счету №0479 от 06.12.2024г; Договор №А03410 от 19.11.2023г.	NON_FOOD_GOODS
Оплата за ж/д, авиабилеты и проживание по счету 42285228608950066211 от 29.04.2024г. на основании договора б/н от 15 апреля 2028 г.	SERVICE
Оплата за Размещение рекламы по счету 54479974588384590337 от 01.06.2026г; Договор №266 от 23.04.2023г	SERVICE
По предвариельонму договору №91-00483 от 08.12.2025г за квартиру в ЖК по адресу г. Ставрополь, Заречный пер., д. 21	REAL_ESTATE
Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0664 от 19 апреля 2028г .Сумма 44400-00 В т.ч. НДС 20% 7400-00	FOOD_GOODS
Окончательный расчет по акту приема-передачи №0392 от 05.12.2024 (договор лизинга №Е01414 от 10/08/2024г.). В т.ч. НДС(20%) 346666,66	LEASING
За учсатие в конференции в г. Волжский по договору №38Б-01521 от 10.03.2026г	SERVICE
Оплата аванса за ГСМ по счету А-0981 от 28 апреля 2024г к Договору №Д00291/53 от 24.04.2025. на сумму 4540000-00В т.ч. НДС(20%) 756666-66	BANK_SERVICE
Оплата за Киви по счету 09215234798030916899 от 02.07.2027г Сумма 1510.00	FOOD_GOODS
Оплата по акту сверки б/н от 09.07.2024 (в рамках договора лизинга №Б02133 от 05/11/2025г.). В т.ч. НДС(20%) 621666.66	LEASING
Оплата за Грунт Seasons универсальный 10л по счету 28268911896618315630 от 15.11.2025 г. Сумма 1310,00	NON_FOOD_GOODS
Оплата за Кисель Русский продукт Клюквенный 190г по счету 22796611967447381868 от 05.09.2026г. Сумма 1490,00	FOOD_GOODS
Оплата по счету № 0626 от 16.07.2023 за аренду помещения по договору субаренды №Д03959/95 от 28/11/2022г.	REAL_ESTATE
Оплата за Конфеты Snickers Minis по счету 47796444055132912623 от 21 августа 2028г Сумма 3680,00	FOOD_GOODS
Окончательный расчет по акту приема-передачи №0046 от 2024-11-11 (договор лизинга №28-01041Б от 02/04/2023). В т.ч. НДС(20%) 250000.0	LEASING
Возмещение рахсодов на страхование ОСАГО по договору лизинга №Б-03783/68 от 13.03.2025 г. в сумме 48600-00, без НДС	LEASING
За бронирование отеля в г. Москва по договору №172 от 10.08.2025	SERVICE
оплата по счетам 0915, 0612,0144, 0441 за услугиСумма 04 апреля 2025 г.В т.ч. НДС(20%) 22800,00	FOOD_GOODS
Оплата за Шампунь и гель для душа Рексона men Мужской 2в1 горный лёд 490мл по счету 29102706048197277505 от 2027-04-10 Сумма 3090-00	NON_FOOD_GOODS
Оплата за ж/д, авиабилеты и проживание по счету 30399599375926507921 от 09 сентября 2028г на основании договора №Б02145/20 от 03.08.2025г.	SERVICE
Оплата за Газета АНТЕННА мини А4 по счету 33167397758105159319 от 15 июня 2026 г. Сумма 3160-00	NON_FOOD_GOODS
Оплата минеральной питьевой воды по счету 88161955604905395267 от 24 февраля 2024 г. Сумма 47700,00 без учета НДС	FOOD_GOODS
Возмещение расходов на страхование ОСАГО по договору лизинга №4-02786/36 от 20 декабря 2025г в сумме 30500,00, без НДС	LEASING
Окончательный расчет по акту приема-передачи №0832 от 15.10.2024 (договор лизинга 49.305457-БЕ от 18.11.2024). В т.ч. НДС(20%) 486666.66	LEASING
Доплата по счету №9-00558/22 от 23.01.2028г. аренда помещения в июня 2024 г. Договор №3-00357/29 от 26.02.2025г.	REAL_ESTATE
Оплата за Порошок стиральный Миф 3в1 Морозная свежесть автомат 2кг по счету 99924760853540707866 от 29/10/2025 Сумма 3490.00	NON_FOOD_GOODS
Предоставление денежных средств по договору займа №03151Д от 15 мая 2023 г.. Без НДС	BANK_SERVICE
Оплата за Филе грудки Петелинка цыпленка по счету 49023470221028159175 от 14 марта 2024г Сумма 2000.00	FOOD_GOODS
За доставку грузовым транспортом из г. Домодедово в г. Серпухов по договору №64-01020 от 16.02.2024г	SERVICE
Оплата по счету № 0230 от 28.06.2028 г. за аренду помещения по договору субаренды №5-00315/91 от 20.08.2022г.	REAL_ESTATE
Оплата за Кофе молотый Jardin Andanteв капсулах 10x5г по счету 09676573723716447321 от 26.09.2024 г. Сумма 4220,00	FOOD_GOODS
Обеспечительный платеж за виллу,договор №58-04861 от 25.03.2025	REAL_ESTATE
Оплата за Кондиционер Вернель Детский для белья концентрированный 910мл по счету 62103624399526454170 от 15.04.2023 Сумма 2510,00	NON_FOOD_GOODS
Оплата за Кофе в капсулах Jardin Ristretto молотый 10x5г по счету 38962298372519396128 от 24 апреля 2027 г. Сумма 4830.00	NON_FOOD_GOODS
Оплата за ж/д, авиабилеты и проживание по счету 83808220849495802697 от 06.01.2025 г. на основании договора №Д01739/50 от 04/04/2027	SERVICE
Оплата за Очки Seasons новогодние в ассортименте по счету 83043027466806098836 от 06 сентября 2024 Сумма 3740-00	NON_FOOD_GOODS
Предоставление кредита по договору 30.170779-ГД от 21 ноября 2027 г. (приобретение недвижимости)	BANK_SERVICE
Оплата по Договору №В03764 от 26/01/2026г. за акты 0080 и 0293 (транспортные услуги)Сумма 44000,00В т.ч. НДС(20%) 7333,33	SERVICE
Оплата по договору №2-04052/57 от 02 ноября 2026 г., счету 0666 от 02 ноября 2026 г. за мясные деликатесы. Сумма 25200,00 В т.ч. НДС 20% 4200,0	FOOD_GOODS
Возмещение расходов на страхование ОСАГО по договору лизинга №00757Д от 19 февраля 2025 г. в сумме 29700,00, без НДС	LEASING
Оплата за Шарики Любятово Шоколадные 500г по счету 55269765376550228771 от 25.12.2024 г. Сумма 3570-00	FOOD_GOODS
Оплата за Сахар-рафинад 1кг по счету 10067615503183077223 от 29.11.2025 г. Сумма 2710-00	FOOD_GOODS
Предоставление денежных средств по договору займа №03105Б от 09 января 2023 г.. Без НДС	BANK_SERVICE
Оплата за Горох Мистраль желтый колотый 900г по счету 97085601442340049092 от 03.12.2025 Сумма 1490,00	FOOD_GOODS
По предвариельному договору б/н от 02/01/2027 за квартиру в ЖК по адресу г. Новороссийск, Весенняя ул., д. 11	REAL_ESTATE
За гостиницу (Россия, г. Элиста)	SERVICE
За аренду машины/автомобиля по договору №34-02031В от 26 апреля 2023 г.	NON_FOOD_GOODS
Оплата за Гель для стирки Персил Sensitive Алоэ Вера 1.3л по счету 53640249208124064114 от 2028-05-12 Сумма 1930.00	NON_FOOD_GOODS
"Оплата основного долга за период с 07 ноября 2026 по 23.11.2028 по Договору №03Г-01241 от 07.09.2026 г. с ОАО ""Второй банк"""	BANK_SERVICE
За транспортировку, перевозка грузовым транспортом из г. Пермь в г. Елец по договору №Д00074 от 03 июня 2027 г.	SERVICE
Предоставление кредита по договору №27-04944 от 28.09.2024 г. (приобретение транспортного средства)	BANK_SERVICE
Оплата по акту сверки б/н от 16.04.2024 г. (в рамках договора лизинга №58-03714Е от 07.06.2023 г.). В т.ч. НДС(20%) 215000,0	LEASING
За консультации юриста по договору №69-02426 от 15.04.2025 г.	SERVICE
Оплата за Жидкость моющая Mr.Proper Лимон для полов и стен 500мл по счету 56935878076414957781 от 23.05.2023 г. Сумма 610.00	NON_FOOD_GOODS
"Оплата основного долга за период с 04/07/2026г. по 14.01.2023г. по Договору №7-04490/82 от 20.09.2026г. с ОАО ""Второй банк"""	BANK_SERVICE
Оплата по дог.финансовой аренды №Г-03087/69 от 24.10.2024г., акт приема-передачи 6 от 10 февраля 2024г. В т.ч. НДС(20%) 130000.0	LEASING
За участие в конференции в г. Первоуральск по договору №56-02516В от 06.12.2026	SERVICE
Оплата по Договору №48-00409Б от 15 июля 2027за бухгалтерское сопровождение в счет задолженности	SERVICE
Оплата за Халва Шарлиз подсолнечная глазированная по счету 75877935996879040801 от 27.07.2028 Сумма 2890,00	FOOD_GOODS
Оплата за Браслет Конфитрейд со съемными насадками в ассортименте по счету 19594926526388180202 от 05/04/2024 Сумма 4060.00	FOOD_GOODS
Оплата за Фольга алюминиевая Liberhaus бытовая особо толщина 14 микрон 10м по счету 74815182431617316220 от 22 октября 2025 Сумма 3510,00	NON_FOOD_GOODS
Оплата по договору №74В-04998 от 24/11/2027г., счету 0654 от 24/11/2027г. за мясные деликатесы. Сумма 37700.00 В т.ч. НДС 20% 6283.33	NON_FOOD_GOODS
За юридические услуги по договору №Е00190 от 09/03/2023	SERVICE
Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Ковров, Юбилейная ул., д. 7	REAL_ESTATE
Оплата за Пятновыводитель Vanish Oxi Action для тканей 450мл по счету 38309499211707025302 от 11.05.2027г. Сумма 4820,00	NON_FOOD_GOODS
Оплата за Зубная паста Aquafresh Total Care 3 освежающая мята 100мл по счету 82402152714043445444 от 20.05.2024 г. Сумма 3480-00	NON_FOOD_GOODS
За информационные услуги по договору №61Б-04788 от 2027.08.18	SERVICE
За гостиницу (Россия, г. Пушкино)	SERVICE
Оплата за Протеиновый батончик Snaq Fabriq арахис и карамель глазированный 50г по счету 77995104985487442613 от 06.07.2028 Сумма 4030-00	FOOD_GOODS
За транспортировку, перевозка водным транспортом из г. Назрань в г. Улан-Удэ по доогвору №91-01537А от 25 января 2023 г.	SERVICE
Окончательный расчет по акту приема-передачи №0919 от 09.04.2024 (договор лизинга №12-01667Г от 09.11.2023). В т.ч. НДС(20%) 351666,66	LEASING
Оплата за Фольга, пленка по счету 52988846810229572921 от 05.09.2028г. Сумма 900.00	NON_FOOD_GOODS
Оплата по договору №6-03556/26 от 19.08.2024г, за сырьё для пищевой промышленности в т.ч. НДС 20% 556666-66	FOOD_GOODS
Оплата за Освежитель Econta WC Море для унитаза 30г по счету 23015806665029866049 от 14/06/2024г. Сумма 1990.00	NON_FOOD_GOODS
"Оплата ДКП №00394В от 24 марта 2023 г. за коттедж №20 в поселке ""Благовещенское"""	SERVICE
Оплата за Аксессуары для стирки по счету 98381544541964876654 от 06 декабря 2025 Сумма 4330-00	NON_FOOD_GOODS
Оплата по договору процентного займа №185 от 08 ноября 2023. Без НДС	LOAN
Оплата за Окорок свиной бескостный охлажденный по счету 83903823285617163384 от 24.09.2027г Сумма 1120.00	FOOD_GOODS
За покупку авиабилетов г. Владивосток - г. Норильск по договору №43-03834Г от 02.09.2023г.	SERVICE
Оплата за ж/д, авиабилеты и проживание по счету 50767408843055130617 от 28 октября 2024г на основании договора №5-00589/54 от 08 июня 2026 г.	SERVICE
Оплата за Чай черный Азерчай Букет 25х2г по счету 12398500004713904094 от 30.03.2028г. Сумма 3840.00	FOOD_GOODS
Оплата за Набор конфет Merci шоколадные ассорти 8 видов шоколада 250г по счету 20519048249737101793 от 15 июня 2026г Сумма 1180.00	FOOD_GOODS
Оплата за Набор ложек HK Kiana Group чайных по счету 66947879962693112804 от 06.09.2027 г. Сумма 2170.00	FOOD_GOODS
Оплата за Круассан 7 Days с кремом какао 65г по счету 41044102128716988881 от 16 октября 2023 г. Сумма 3650.00	FOOD_GOODS
Окончательный расчет по акту приема-передачи №0270 от 28.03.2024г (договор лизинга №53Г-03021 от 11.06.2025г.). В т.ч. НДС(20%) 216666-66	LEASING
Оплата по договору процетнного займа №53А-03987 от 06.01.2023. Без НДС	LOAN
Оплата за Батарейки Liberhaus Energy cr2032 3v 5шт. по счету 20339143129477931401 от 11.12.2027г. Сумма 2170,00	NON_FOOD_GOODS
Оплата за запасные части для оборудования по счету №0872 от 29 февраля 2024г; Договор №Б-04304/84 от 22 октября 2023	NON_FOOD_GOODS
Оплата за Влажные салфетки по счету 17483280779851974343 от 30.10.2024 г. Сумма 1080-00	NON_FOOD_GOODS
Оплата за Зубная паста Colgate защтиа от кариеса свежая мята 100мл по счету 60513345095908354485 от 2023.11.27 Сумма 2650.00	NON_FOOD_GOODS
Оплата за игристое вино Asti по договору №94-01153В от 06.05.2028 .Сумма 3720000-00 В т.ч. НДС 20% 620000-00	FOOD_GOODS
Оплата за Варенье Варенька клубничное 380г по счету 79320651652972673124 от 20.08.2024 Сумма 4030.00	FOOD_GOODS
Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Орехово-Зуево, Мичурина ул., д. 4	REAL_ESTATE
За тур.поездку по договору №Д04436/40 от 25.04.2024	SERVICE
"Оплата по договору №01061Б от 29 декабря 2028 г., счету 0732 от 29 декабря 2028 г. за ""Дымовские колбасы"".Сумма 3700000.00 В т.ч. НДС 20% 616666.66"	FOOD_GOODS
"Оплата основного долга за период с 27/09/2024 по 31 августа 2028г по Договору №Д-03000/59 от 18.05.2023г с ОАО ""Второй банк"""	BANK_SERVICE
Оплата за Крабовые палочки Красная цена имитация замороженные 200г по счету 90613387739621333805 от 17 ноября 2026г Сумма 3310.00	FOOD_GOODS
Оплата за Паштет Гастроном Нежный из куриного мяса 90г по счету 01390951735588242571 от 24.04.2023 Сумма 3720.00	FOOD_GOODS
За участие в конференции в г. Орёл по договору №04498Е от 18.10.2025г	SERVICE
Оплата за запчасти по договору поставки б/н от 04.03.2024 (ГБД 0146 АО Автодом Ауди по счету №0382	NON_FOOD_GOODS
За доставку водным транспортом из г. Сочи в г. Петрозаводск по договору №Г03183/93 от 30.06.2028	SERVICE
За доставку грузовым транспортом из г. Березники в г. Сочи по договору 18.179456-ДЕ от 21/04/2024г.	SERVICE
5й лизинговый платеж по договору №А01848/64 от 28.11.2025. В т.ч. НДС(20%) 301666.66	LEASING
Оплата за 500 штук новогодних шоколадных подарков по счету 0680 от 04 сентября 2026г .Сумма 40700.00 В т.ч. НДС 20% 6783.33	FOOD_GOODS
Оплата по договору процентного займа б/н от 10 июня 2023. Без НДС	LOAN
Оплата за Спички Красная Цена бытовые 10шт. по счету 57124791625827680821 от 23.08.2026 г. Сумма 1930-00	NON_FOOD_GOODS
Предоставление кредита по договору №69-01605 от 24 января 2028г (приобретение недвижимости)	BANK_SERVICE
Предоставление денежных средств по договору займа №00788Б от 03 мая 2023г. Без НДС	BANK_SERVICE
Доплата по счету 62.477147-ВВ от 14/06/2024г. аренда помещения в мая 2024 г. Договор №28-02861 от 21/12/2025г.	REAL_ESTATE
Оплата за Фольга алюминиевая Econta для хранения и упаковки продуктов 10м по счету 54543320864102113689 от 21/07/2027 Сумма 2200.00	NON_FOOD_GOODS
Предоставление денежных средств по договору займа б/н от 13.08.2023г.. Без НДС	BANK_SERVICE
Оплата за Паста Ложка силы арахисовая кремовая 200г по счету 87132341799736447704 от 10 декабря 2026г Сумма 3790,00	FOOD_GOODS
Оплата за Чистящее средство для туалета Доместос Ультра белый Антибактериальный эффект 750мл по счету 34886805942698586250 от 21 июня 2024 Сумма 4910,00	NON_FOOD_GOODS
Оплата за Гвоздика Рестория целая 15г по счету 42702256914635728590 от 25 мая 2026 г. Сумма 1690-00	FOOD_GOODS
Оплата по договору б/н от 05 августа 2025, счету 0265 от 05 августа 2025 за мясные деликатесы. Сумма 10100,00 В т.ч. НДС 20% 1683,33	LOAN
Оплата за Салфетки влажные универсальные 80шт. по счету 47077812104116829020 от 27 февраля 2028 г. Сумма 4670.00	NON_FOOD_GOODS
Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Санкт-Петербург, Юбилейная ул., д. 22	REAL_ESTATE
За юридические услуги по договору 05.445116-ЕГ от 13 июля 2027	SERVICE
5й лизинговый платеж по договору 35.131916-ВВ от 06/08/2024г.. В т.ч. НДС(20%) 160000.0	LEASING
3й лизинговый платеж по договору №Е02846 от 01 июля 2023. В т.ч. НДС(20%) 155000-00	LEASING
Оплата за запчасти по договору поставки №82-04152Д от 2024.01.16 (ГБД 0989 АО Автодом Ауди по счету №0747	LEASING
Оплата по договору 86.097293-ЕВ от 01/09/2024г., за сырьё для пищевой промышленности в т.ч. НДС 20% 116666-66	FOOD_GOODS
Окончательный расчет по акту приема-передачи №0656 от 07 мая 2024 г. (договор лизинга №71Е-03385 от 28.02.2024г). В т.ч. НДС(20%) 545000-00	LEASING
Оплата за Кофе в зернах Monarch Original натуральный жареный 230г по счету 41391404311304260355 от 10.04.2023г Сумма 3480-00	FOOD_GOODS
Оплата за Размещение рекламы по счету 74338511401643760464 от 21.08.2028; Договор №67А-02283 от 2025.12.29	SERVICE
Оплата за Светодиодная лампа Старт E27 20W теплый свет по счету 92935180877279369085 от 28 февраля 2027 Сумма 1960,00	NON_FOOD_GOODS
Комиссия за справку о налчиии (отсутствии) ссудной задолженности по письменному запросу клиента	BANK_SERVICE
За строительные работы по адресу г. Иркутск, Полевая ул., д. 11 по договору 72.269864-АВ от 13 марта 2023г	SERVICE
Оплата по акту сверки б/н от 03 января 2024 г. (в рамках договора лизинга №93-04849 от 07.05.2023г.). В т.ч. НДС(20%) 271666,66	LEASING
Оплата за Голень куриная охлажденная по счету 53572176161888500217 от 15/09/2026г. Сумма 4080-00	FOOD_GOODS
Оплата по договору №04589В от 17 сентября 2028 г., за сырьё для пищевой промышленности в т.ч. НДС 20% 538333,33	FOOD_GOODS
Оплата за Батарейки по счету 29471444881047910421 от 06.09.2023г. Сумма 3050-00	NON_FOOD_GOODS
"Оплата по договору №00835Д от 21.06.2026 г., счету 0089 от 21.06.2026 г. за ""Дымовские колбасы"".Сумма 4010000.00 В т.ч. НДС 20% 668333.33"	FOOD_GOODS
Оплата за Полотенца Tolli Plus бумажные 2 слоя по счету 23845645274915498638 от 25.10.2025 Сумма 3510,00	NON_FOOD_GOODS
Оплата по счету 0308,0309,0310 от 07.09.2024 г. (в рамках договора финансовой аренды №Г-00995/89 от 2024-06-13). В т.ч. НДС(20%) 823333.33	LEASING
За тур.поездку по договору б/н от 26.02.2023	SERVICE
За тур.поездку по договору №Б-03147/34 от 08 мая 2024г	SERVICE
Лечение по договору №203 от 28 мая 2028	SERVICE
оплата по счёту № 0816 от 02 декабря 2028 г. за транспортные услугиСумма 2980000,00В т.ч. НДС(20%) 496666,66	SERVICE
Лечение по договору №01755Д от 03 января 2025г	SERVICE
Оплата по акту сверки б/н от 03.06.2024 (в рамках договора лизинга №Е02768/32 от 24 апреля 2023 г.). В т.ч. НДС(20%) 220000,0	LEASING
Оплата по Договору №91Г-03081 от 12 декабря 2025 за акт 0880 транспортные услуги Сумма 8900,00Без налога(НДС)	LOAN
Оплата за Мюсли Matti Банан и шоколад 250г по счету 13207730151927811035 от 19.04.2027 г. Сумма 2690.00	FOOD_GOODS
Предоставление кредита по договору №Д01308 от 25 декабря 2027 (нецелевой кредит)	BANK_SERVICE
Оплата по акту сверки б/н от 03.01.2024 г. (в рамках договора лизинга №8-01563/11 от 14 февраля 2024 г.). В т.ч. НДС(20%) 645000,0	LEASING
Оплата за запасные части для оборудования по счету №0678 от 27 ноября 2024; Договор 63.210054-АВ от 01.11.2025г	NON_FOOD_GOODS
Оплата за Зефир Шарлиз глазированный ваниль 240г по счету 96729235970486149276 от 04 ноября 2025 Сумма 4420.00	FOOD_GOODS
Оплата по договору №А-01375/58 от 24.06.2025г. сырье для пвадСумма 2960000.00В т.ч. НДС(20%) 493333.33	NON_FOOD_GOODS
оплата по счеатм 0552, 0412,0466, 0278 за услугиСумма 04.01.2024В т.ч. НДС(20%) 3480000,00 (перевозка грузов)	SERVICE
Оплата по договору процентного займа №237 от 11 декабря 2023г. Без НДС	LOAN
Оплата по счету 0594,0595,0596 от 01.10.2024 (в рамках договора финансовой аренды №Г00341 от 22 ноября 2023 г.). В т.ч. НДС(20%) 173333.33	LEASING
Оплата за Пластины от комаров Mosquitall Нежная Защита для детей 10шт. по счету 60494049206761236882 от 29 мая 2023 Сумма 1050,00	NON_FOOD_GOODS
Оплата за Тушка утенка Улыбино потрошеная замороженная по счету 84041271414291782871 от 26/11/2025г. Сумма 2460,00	FOOD_GOODS
Предоставление кредита по договору №25-02855 от 15 октября 2025г (приобретение транспортного средства)	BANK_SERVICE
Лечение по договору №54Д-00936 от 29.03.2025г	SERVICE
Оплата за ж/д, авиабилеты и проживание по счету 21882546609018551227 от 27 октября 2026г на основании договора №11Д-01381 от 18/07/2024г.	SERVICE
За оказание услуг по договору №46Д-03280 от 27.09.2023 г.	SERVICE
Оплата по договору №А03903/88 от 21 ноября 2027 г.. сырье для пвадСумма 1660000-00В т.ч. НДС(20%) 276666-66	NON_FOOD_GOODS
Оплата за Гречка Селяночка ядрица быстроразваривающаяся 5х80г по счету 32261809152263414081 от 02.07.2026 Сумма 520.00	FOOD_GOODS
Оплата по договору №44-00868Е от 11.09.2024. сырье для пвадСумма 3540000-00В т.ч. НДС(20%) 590000-00	NON_FOOD_GOODS
Оплата за Размещение рекламы по счету 45882701914456690115 от 26.08.2025г.; Договор №4-00857/33 от 20.02.2025 г.	SERVICE
Оплата по договору №59-02841А от 11 июня 2024. сырье для пвадСумма 1030000-00В т.ч. НДС(20%) 171666-66	NON_FOOD_GOODS
Предоставление кредита по доогвору 70.064265-АГ от 28/11/2026г. (приобретение товаров длительного пользования)	BANK_SERVICE
Приобретение недвижимости по адресу г. Воронеж, Дорожная ул., д. 24 по договору №В00342/12 от 30/12/2024г.	REAL_ESTATE
3й лизинговый платеж по договору №88-03626Е от 13/10/2025г.. В т.ч. НДС(20%) 818333,33	LEASING
Оплата за Огурцы Global Village корнишоны маринованные 720мл по счету 26332720784366345043 от 24.01.2024г Сумма 1690.00	FOOD_GOODS
оплата по договору №Г01126/78 от 30.09.2024г за ЖКТМСумма 1660000,00В т.ч. НДС(20%) 276666,66	LEASING
Оплата по счету 0890,0891,0892 от 22 мая 2024 г. (в рамакх договора финансовой аренды №73-00172В от 12.08.2023 г.). В т.ч. НДС(20%) 301666,66	LEASING
За оказание услуг по договору №Д01178 от 16 апреля 2028г	SERVICE
оплата по счетам 0141, 0170,0680, 0547 за услугиСумма 27.12.2023 г.В т.ч. НДС(20%) 40000,00	SERVICE
Оплата за насосы по договору №01337А от 10 июля 2028 г. (частичная оплата).Сумма 2940000.00В тч НДС(20%) 490000.0	NON_FOOD_GOODS
За транспортировку, перевозка по железной дороге из г. Петропавловск-Камчатский в г. Иваново по договору №В-01368/52 от 29.08.2025 г.	SERVICE
Оплата аванса за ГСМ по счету А-0492 от 04.04.2024 г. к Договору №75-02196 от 18 ноября 2025г. на сумму 2450000,00В т.ч. НДС(20%) 408333,33	NON_FOOD_GOODS
Оплата за Контейнер Liberhaus для продуктов герметичный 500мл в ассортименте по счету 16825999004827091074 от 21 мая 2027 г. Сумма 1890-00	NON_FOOD_GOODS
Оплата за консультирование в сфере информационных технологий по договору №В-04791/75 от 03 октября 2023г	SERVICE
Оплата за Маска Koreain Pearl Yeast Activating Mask увлажняющая тканевая с экстрактом жемчуга 25мл по счету 29244504231823097609 от 06 марта 2027 г. Сумма 1540,00	NON_FOOD_GOODS
Доплата по счету №92-04096В от 17.04.2025 аренда помещения в сентября 2024 г. Договор №41А-03095 от 2025-10-06	REAL_ESTATE
Предоставление денежных средств по договору займа №А04564/52 от 2024.12.26. Без НДС	BANK_SERVICE
За консультации юриста по договору №55-04261А от 26 июля 2023	NON_FOOD_GOODS
Оплата за Туалетная бумага Красная цена с тиснением и перфорацией 3 слоя 8шт по счету 81679016599231047783 от 10.09.2028г Сумма 990-00	NON_FOOD_GOODS
Оплата обучения по договору №49Д-00561 от 29 августа 2028 г.	SERVICE
Оплата за запасные части для оборудования по счету №0190 от 11 мая 2024; Договор №37Е-04999 от 16.06.2025г.	NON_FOOD_GOODS
Оплата за кофе в зернах по счету 77258160135340493875 от 19 декабря 2023г Сумма 2050-00 в т.ч. НДС 20% 341-66	FOOD_GOODS
Оплата за Курага по счету 74022623168970308576 от 18/01/2025г. Сумма 1810-00	FOOD_GOODS
Оплата за Сладкие подарки по счету 19391226341740353474 от 11.09.2023г Сумма 4870,00	FOOD_GOODS
Оплата по договору процентного займа (20%) №А-01578/08 от 14 марта 2023 г.. Без НДС	LOAN
Предоплата за автозапчасти по счету 0558 от 2026.08.13 года; Договор №470 от 14.02.2023 г.	NON_FOOD_GOODS
Комиссия за организацию сделки по дог. лизинга №А03135/73. Сумма 2025-09-18, в т.ч. НДС 20% 1910.00	LEASING
